candidate_id	channel_score	label_hint	ayah_count	root_count	branch_count	edge_count	mean_affinity	density	reciprocal_edge_ratio	strong_rank_ratio	ayahs	roots	top_facets	example_edge
C383	0.712	hardness / strength / solidity / compactness	16	13	13	15	0.05371893	0.1923	1.0	0.8	4,9,10,13,15,16,18,20,22,23,26,28,29,31,35,37	ث خ ن خ ر ج د م ر ذ ك ر ش د د ش ر ط ص ب ر ص م م ع س ل ع س ي ع ل و ك ر ه ك ل ل	kw:hardness(74.2476); kw:strength(56.6699); kw:solidity(55.7051); kw:compactness(44.9833); kw:stature(41.0035); kw:thickness(40.3171); kw:stiffness(31.7301); kw:physique(30.4895)	ش ر ط:B010:الطول الظاهر في شرواط → ع ل و:B010:الطول والضخامة
C384	0.7118	truth / law / testimony / falsehood	16	12	17	31	0.05728252	0.2385	0.9355	0.6452	2,3,7,11,12,14,15,16,19,20,21,22,26,30,33,36	ء م ر ء م ن ب ط ل ث ب ت ح ق ق ح ك م خ ل د ز ي ن ص د ق ق ط ع ق و ل ه و ي	kw:truth(53.9753); kw:law(44.8399); kw:testimony(39.8493); kw:falsehood(39.2775); kw:unreality(36.9273); kw:adjudication(35.7766); kw:validity(35.7766); kw:reality(34.884)	ح ق ق:B001:ثبات مطابق للواقع ضد الباطل → ب ط ل:B001:ذهاب الشيء عن الحق والثبات
C385	0.7117	body_health_life/reproduction_birth / birth / fertility / pregnancy	20	15	17	25	0.06041222	0.1866	0.92	0.68	2,3,4,5,6,12,14,15,17,20,22,24,25,27,30,31,32,33,36,38	ج ن ن ج ه د د ن و ر ء ي ر ب ب ر ح م ر د د ر س ل ص ف و ق ر ء ل ب ن ن ف س ه د ي و ج ه و ض ع	theme:body_health_life/reproduction_birth(100.3317); kw:birth(61.873); kw:fertility(53.198); kw:pregnancy(51.8423); kw:milk(45.9637); kw:abundance(41.1892); kw:delivery(41.1882); kw:reproduction(40.7946)	ل ب ن:B001:اللَّبَن المشروب ودرره → ر س ل:B006:اللبن والدر المتتابع
C386	0.7116	front / orientation / topography / height	17	13	17	26	0.05841278	0.197	0.9615	0.7308	4,6,7,10,16,19,21,23,24,25,26,27,30,31,32,35,38	ء ن ف ب ص ر د ب ر ر ق ب ش ق ق ع ر ف ع ل م ع ل و ف ق ر ق ب ل ق د م و ج ه و ف ي	kw:front(58.2873); kw:orientation(42.9968); kw:topography(39.2775); kw:height(37.0293); kw:anatomy(31.3884); kw:split(29.7602); kw:prominence(29.7602); kw:fissure(29.3388)	ق د م:B007:المقدمة والقوادم → ء ن ف:B003:طرف الشيء البارز
C387	0.7115	water / hydrology / irrigation / basin	18	14	17	30	0.05682902	0.2256	0.9667	0.5667	1,4,10,12,13,15,16,17,18,19,22,26,30,31,32,34,36,38	ء ت ي ج ي ء خ ب ر ذ ن ب س ب ل س ق ي ص د د ع ل م ف ق ر ق ب ل ق ر ي ق ط ع م و ه ن ه ر	kw:water(76.2635); kw:hydrology(64.5801); kw:irrigation(63.9861); kw:basin(50.7316); theme:land_water_sky/water_hydrology(48.0113); kw:stream(43.1696); kw:depression(40.8244); kw:collection(40.6505)	ن ه ر:B001:نهر يشق الأرض بماء جار → ء ت ي:B004:مجرى الماء وتسليك سبيله
C388	0.7115	death / life / mortality / soul	15	10	16	22	0.05999035	0.2	1.0	0.8182	4,9,13,16,20,27,28,29,31,32,34,35,36,37,38	ث خ ن ح ب ط ح ي ي خ ر ج ص ب ر ق ت ل م و ت ن ف س و ت ر و ف ي	kw:death(55.9423); kw:life(54.6714); kw:mortality(53.9596); kw:soul(44.0082); kw:sacrifice(42.6693); kw:weakening(34.884); kw:justice(33.6716); kw:vengeance(32.1114)	ح ي ي:B003:ذو الروح والحيوان → ن ف س:B011:النفس التي بها الحياة
C389	0.7115	sign / semiotics / banner / mark	17	12	14	14	0.06174644	0.1573	1.0	0.8571	5,10,12,15,16,17,18,19,20,21,23,25,26,27,30,31,32	ء م ر ر ء ي س و م س ي ر ش ر ط ع ق ب ع ل م ع م ي ن ع م ن و ر ه د ي و ج ه	kw:sign(69.2923); kw:semiotics(61.531); kw:banner(49.5059); kw:mark(48.8874); kw:landmark(41.3787); kw:flag(33.5381); theme:space_form_boundary/pattern_marking(33.0211); kw:token(32.5328)	ش ر ط:B001:العلم والعلامة والشرط → ء م ر:B005:العلامة والموعد
C390	0.7114	cognition_perception/knowledge_learning / knowledge / expertise / report	19	15	16	27	0.05503559	0.2269	0.8889	0.6296	2,3,4,6,10,13,14,15,16,19,20,21,26,29,30,31,32,37,38	ح س ب ح ف و ح ك م خ ب ر خ ر ج ر ء ي ر ب ب س ر ر ش ي ء ص د ق ع ر ف ع ل م ق ت ل ك ل ل م ث ل	theme:cognition_perception/knowledge_learning(115.3885); kw:knowledge(112.0609); kw:expertise(45.3471); kw:report(43.7155); kw:epistemology(41.5754); kw:communication(34.4753); theme:cognition_perception/proof_uncertainty(33.6285); kw:recognition(31.0619)	ع ر ف:B003:معرفة وتمييز بعد أثر أو علامة → ع ل م:B001:انكشاف الشيء للعارف
C391	0.7114	purity / essence / commitment / foundation	14	10	15	19	0.06308178	0.1959	1.0	0.8421	3,4,10,15,16,19,20,21,23,24,26,27,29,38	ر ق ب س ر ر ص ف و ص م م ع ز م ق ل ب ق و م م ث ل م ل ك م ن ن	kw:purity(71.3809); kw:essence(70.346); kw:commitment(56.2768); kw:foundation(43.4363); kw:value(35.5423); kw:support(33.3585); kw:core(32.5328); kw:pillar(31.7301)	م ل ك:B005:مِلاك الأمر وعِماده → ق و م:B009:قوام وعماد ومعاش
C392	0.7114	prudence / judgment / depth / penetration	18	9	10	8	0.06061495	0.1818	1.0	0.75	3,4,9,11,12,15,16,17,18,20,21,25,26,27,28,30,32,36	ء ت ي ء ك ل ب ع د ذ و و ر ء ي ش ط ن ط ع م ع ز م و ج ه	kw:prudence(31.7301); kw:judgment(31.722); kw:depth(27.8525); kw:penetration(27.7169); kw:firmness(26.0951); theme:cognition_perception/reasoning_decision(25.7974); kw:value(23.6948); theme:language_communication/grammar_expression(22.8893)	ب ع د:B008:بعد الرأي والغور → ء ك ل:B012:قوة الشيء وتمام مادته
C393	0.7113	wealth / economy / livestock / property	17	16	17	29	0.05707429	0.2148	1.0	0.6207	6,12,13,15,16,18,20,21,22,24,25,26,27,32,35,36,38	ء ل ي ء م ر ث م ر ح م م د ب ر د خ ل ش ر ط ض ر ر ق ر ء ق ر ي ق ط ع ك ل ل م و ل ن ع م ن ف ق و ه ن	kw:wealth(96.8701); kw:economy(79.8096); kw:livestock(76.2546); kw:property(53.4682); kw:prosperity(38.3916); kw:pastoralism(36.8447); kw:family(34.2328); kw:dependent(31.3821)	ق ر ي:B011:مال وعيال مجتمعون → ق ر ء:B013:القِرَة مال وعيال
C394	0.7113	fatigue / weakness / condition_force_change/capacity_ability / coquetry	12	10	12	13	0.05845375	0.2063	1.0	0.9231	4,5,12,13,15,17,20,22,25,29,32,35	ج ر ي ر د د ق ت ل ق ط ع ل ك ن م ر ض ه د ي ه ل ك و ت ر و ه ن	kw:fatigue(39.0107); kw:weakness(34.4728); theme:condition_force_change/capacity_ability(34.3024); kw:coquetry(34.1547); kw:sway(32.5328); kw:incapacity(31.0619); kw:heaviness(27.2163); kw:gesture(25.2203)	ه د ي:B008:مشي التهادي مع الاعتماد والتمايل → ه ل ك:B003:تكسّر التهالك في المشي والغنج
C395	0.7112	deliberation / judgment / approximation / governance	19	13	14	17	0.05595258	0.1889	0.9412	0.7647	4,7,11,15,16,19,20,21,22,24,25,26,27,29,30,32,34,36,38	ء م ر ب ع د ث ب ت ح س ب د ب ر د ن و ر ء ي غ ف ر ق ل ب ل ح ن م ر ض و ج ه و ل ي	kw:deliberation(72.8591); kw:judgment(52.8701); kw:approximation(34.884); kw:governance(33.7797); kw:accuracy(33.004); kw:correctness(32.5328); kw:consultation(32.5328); kw:caution(32.5328)	و ل ي:B001:قرب ودنو بلا فاصل → د ن و:B001:القرب والمقاربة
C396	0.7111	sign / semiotics / mark / scar	17	13	15	16	0.06054035	0.1553	1.0	0.875	1,9,12,15,16,18,19,20,21,22,26,28,30,31,32,34,38	ء م ر ء ن ف ح ب ط ر ء ي س و م ش ر ب ش ر ط ش ق ق ص د د ع ل م ف ق ر ق ط ع ن و ر	kw:sign(69.2923); kw:semiotics(61.531); kw:mark(48.8874); kw:scar(47.0731); kw:landmark(41.3787); kw:wound(36.8447); kw:banner(33.004); kw:token(32.5328)	ش ر ط:B001:العلم والعلامة والشرط → ء م ر:B005:العلامة والموعد
C397	0.7108	rain / fertility / agriculture / ecology	22	14	17	22	0.05941538	0.1654	1.0	0.6364	1,2,3,4,7,10,11,12,13,14,15,20,21,22,25,26,27,31,32,34,36,38	ء ر ض ء م ر ب ع د ح ي ي خ ب ر ر ب ب س ب ل ض ر ب غ ي ر ن ص ر ن ع م ه ل ك و ع د و ل ي	kw:rain(59.2371); kw:fertility(53.198); kw:agriculture(41.0786); kw:ecology(40.924); kw:weather(37.9455); kw:appointment(31.7301); kw:settlement(30.9257); kw:precipitation(29.7602)	ن ص ر:B004:النصر مطر وإغاثة → ح ي ي:B002:حياة الأرض بالمطر والنبات
C398	0.7107	death / sound / audition / attention	13	10	15	22	0.05498189	0.2222	1.0	0.8182	4,16,20,21,26,27,30,31,32,34,35,36,38	ء ل ي ح ي ي س م ع ش ي ء ص ب ر ق ت ل ق و ل م و ت ن ف س و ف ي	kw:death(67.1308); kw:sound(51.3748); kw:audition(50.3071); kw:attention(47.3897); kw:listening(47.0731); kw:soul(44.0082); kw:mortality(43.1677); kw:sacrifice(42.6693)	ق ت ل:B012:استماتة وإلقاء النفس في شدة → م و ت:B010:استماتة في الأمر والموت
C399	0.7107	space / proximity / relation / nearness	13	11	13	14	0.06314518	0.1842	1.0	0.8571	1,4,11,14,16,20,22,25,31,32,34,36,38	ب ع د ب ي ن د ن و ص ب ر ص د د ع ن د ق ت ل ل ق ي ن ف س ه و ي و ل ي	kw:space(84.0841); kw:proximity(72.3164); kw:relation(68.8237); kw:nearness(52.1902); kw:adjacency(47.0731); kw:encounter(39.7012); theme:kinship_society/social_relations(35.6363); kw:convergence(30.7655)	و ل ي:B001:قرب ودنو بلا فاصل → د ن و:B001:القرب والمقاربة
C400	0.7106	prevention / avoidance / refusal / abandonment	20	15	16	22	0.05822364	0.1849	1.0	0.6364	1,3,4,10,15,16,17,19,20,22,24,25,27,29,32,33,34,35,36,37	ب ط ل ح ف و ح ك م ر د د س ل م ص د د ض ر ب ع ق ب ف د ي ف س د ق ل ب ل ه و ل ه ي و ج ه و ق ي	kw:prevention(64.8028); kw:avoidance(63.7919); kw:refusal(42.9143); kw:abandonment(40.6505); kw:diversion(40.4815); kw:reform(33.004); kw:shield(31.0619); kw:repulsion(28.7797)	ل ه و:B001:شغل عن الشيء بغيره → ل ه ي:B003:الترك والإعراض بعد السلو
C401	0.7105	allotment / share / quota / wolf	14	9	11	10	0.06686199	0.1923	1.0	0.8	2,9,10,12,13,15,16,19,20,24,26,29,34,37	ء ك ل خ ر ج ذ ن ب س م ع ش ر ب ع ق ب غ ف ر ق ل ب ن ز ل	kw:allotment(41.7788); kw:share(38.3916); kw:quota(33.004); kw:wolf(30.7655); kw:beast(27.7169); kw:sin(27.3357); kw:accountability(26.6675); theme:economy_property/provision_resource(26.1139)	ع ق ب:B007:العقوبة بعد الذنب → ذ ن ب:B001:الذنب والإثم
C402	0.7104	marriage / woman / name / gender	16	15	16	19	0.05962451	0.1597	1.0	0.8947	1,2,4,5,12,15,17,21,25,28,31,32,33,34,36,38	ب ل ي ج ر ي ح ر ب ر د د ر س ل ر ض و ر ض ي ص د د ص د ق ص ل ح غ ن ي ل ب ن ن ه ر ه د ي و ق ي	kw:marriage(90.8235); kw:woman(82.1033); kw:name(76.0563); kw:gender(74.0181); kw:onomastics(70.346); kw:anthroponym(62.7642); kw:toponym(59.4841); theme:language_communication/naming_classification(53.358)	ر ض و:B007:رضوى ورضيا أعلام من المادة → ر ض ي:B003:رضوى ورضيا أسماء
C403	0.7103	agreement / cooperation / kinship_society/social_relations / arrival	22	12	16	21	0.05761747	0.1826	0.9524	0.6667	4,5,7,12,13,15,16,17,18,19,20,21,24,25,26,27,29,30,32,33,35,36	ء ت ي ء ل ي ط و ع ق ل ب ق و ل ن ص ر ن ع م ه د ي و ج ه و ض ع و ع د و ف ي	kw:agreement(44.0082); kw:cooperation(42.9143); theme:kinship_society/social_relations(38.606); kw:arrival(37.0293); kw:adaptation(34.884); kw:accord(33.5381); kw:pact(33.004); kw:settlement(30.9257)	ء ت ي:B003:مأتى الأمر وتهيؤه → ط و ع:B002:الموافقة والمطاوعة
C404	0.7102	hardness / selection / rock / stone	14	13	15	19	0.06734248	0.1845	1.0	0.7368	3,9,10,15,20,21,22,23,26,28,30,31,35,38	ء ر ض ج ه د خ ي ر ر ء ي ر ض و ر ض ي س خ ط س ل م ص ب ر ص ف و ص م م ك ر ه م ث ل	kw:hardness(111.3713); kw:selection(68.9644); kw:rock(42.434); kw:stone(35.7659); kw:geology(35.2565); kw:earth(34.1742); kw:terrain(32.3757); kw:merit(29.7602)	ك ر ه:B007:أرض صلبة غليظة → ص م م:B004:غلظ الأرض الصلبة
C405	0.7102	travel / back / hardship / camel	20	13	14	17	0.05279788	0.1889	1.0	0.7059	2,3,4,9,13,14,15,16,17,18,24,25,26,27,28,31,32,35,36,38	ء ت ي ج ه د ح ق ق د ب ر ش ر ب ش ق ق ف ق ر ق ر ي ك ر ه م ع ع ه ل ك ه و ي و ض ع	kw:travel(52.9385); kw:back(50.0232); kw:hardship(46.5566); kw:camel(37.0667); kw:burden(35.1871); kw:strain(30.7655); kw:transport(30.469); kw:spine(29.7602)	ك ر ه:B002:مشقة يحملها الكاره → ش ق ق:B003:ثقل يشق النفس
C406	0.7101	dominance / coming / approach / victory	17	10	15	18	0.0585917	0.1856	0.9444	0.8889	4,10,15,16,17,18,19,20,21,22,26,28,30,32,34,35,36	ء ت ي ء ر ض ء ل ي ء م ر ء ن ي ج ي ء ر ض و ش ي ء غ ف ر و ز ر	kw:dominance(54.4326); kw:coming(50.3071); kw:approach(49.2484); kw:victory(41.5754); kw:arrival(37.0293); kw:advent(35.7766); kw:competition(34.5343); kw:overcoming(34.1547)	ء ت ي:B001:الإتيان والمجيء → ج ي ء:B001:المجيء والحصول
C407	0.7101	livestock / property / pastoralism / wealth	15	13	15	17	0.06540036	0.165	1.0	0.8235	1,4,6,8,12,13,15,18,20,21,24,26,30,31,36	ء م ر ب ل و ب ل ي ح م م ح ي ي ذ ك ر س و م ض ل ل ع ر ف ق ر ء ق ر ي ن ع م و ض ع	kw:livestock(66.7228); kw:property(53.4682); kw:pastoralism(49.1262); kw:wealth(43.0534); kw:economy(39.9048); kw:pasture(34.5965); kw:family(34.2328); kw:death(33.5654)	ب ل و:B005:بلية القبر والراحلة → ب ل ي:B006:البلية ناقة القبر الجاهلية
C408	0.71	appetite / desire / competition / craving	13	11	13	14	0.05791966	0.1842	1.0	0.9286	2,4,5,12,13,14,15,16,20,31,32,34,38	ء ك ل ب ل و ب و ل ج ه د ض ر ر ط ع م ف ق ر م و ت ن ف س ه ل ك ه و ي	kw:appetite(79.1131); kw:desire(45.1864); kw:competition(34.5343); kw:craving(32.1114); kw:greed(30.7655); kw:soul(29.3388); kw:eating(29.1436); theme:agriculture_food/food_nutrition(25.0964)	ء ك ل:B001:تناول المطعوم → ط ع م:B001:ذوق الشيء وتناوله
C409	0.71	need / aspiration / emotion_ethics/intention_character / desire	14	8	11	12	0.0610861	0.2353	0.9167	0.75	2,3,7,11,12,14,15,19,20,25,33,36,37,38	ء م ن ح م م ر ب ب س ء ل س و ل ف ق ر ل ب ن ن ف س	kw:need(98.7448); kw:aspiration(48.7992); theme:emotion_ethics/intention_character(42.6449); kw:desire(33.8898); kw:goal(32.1114); kw:aim(28.9576); kw:request(27.4588); kw:motivation(26.9877)	س و ل:B003:السؤل؛ حاجة النفس وأمنيتها → س ء ل:B002:السُّؤل المطلوب
C410	0.71	music / melody / utility / voice	16	9	12	10	0.06413139	0.1613	1.0	0.9	1,2,3,4,8,9,12,14,16,28,29,30,32,33,35,38	ب ط ل ح س ب ر س ل س م ع ع م ل غ ن ي ل ح ن م ع ع و ت ر	kw:music(55.9858); kw:melody(50.3071); kw:utility(45.7343); kw:voice(37.4165); kw:singing(35.7766); kw:song(34.1547); kw:exchange(32.7314); kw:leisure(32.5328)	ح س ب:B003:الكفاية والإغناء → غ ن ي:B002:الغَناء والكفاية
C411	0.7098	covenant / firmness / trust / confirmation	15	10	17	21	0.06703267	0.1667	1.0	0.8571	2,3,4,7,11,12,13,14,15,19,20,21,27,33,36	ء م ن ح ق ق ح ك م ر ب ب ش د د ص د ق م ل ك ن ع م و ث ق و ع د	kw:covenant(68.9644); kw:firmness(65.2377); kw:trust(62.3609); kw:confirmation(50.3071); kw:promise(45.7343); kw:reinforcement(45.3471); kw:pledge(42.2076); kw:commitment(42.2076)	ر ب ب:B011:ربابة عهد وميثاق → و ث ق:B004:الميثاق والعهد المؤكد
C412	0.7097	meter / rhyme / language_communication/language_speech / grammar	17	11	12	10	0.06007997	0.1538	1.0	0.9	2,3,4,13,14,15,16,20,22,25,27,29,32,35,36,37,38	ء ج ر ء ل ي ب ي ن خ ر ج ر ب ب ر ق ب ق ط ع ق و ي م ل ي ه ا ء و ج ه	kw:meter(59.0879); kw:rhyme(45.7343); theme:language_communication/language_speech(38.8943); kw:grammar(38.2751); theme:language_communication/grammar_expression(36.6229); theme:language_communication/writing_text(35.2952); kw:alphabet(34.884); kw:linguistics(33.5381)	ق و ي:B002:نقص أو اضطراب في قوى البيت الشعري → و ج ه:B011:توجيه القافية
C413	0.7096	deliberation / cognition_perception/reasoning_decision / commitment / knowledge	19	15	17	31	0.05675804	0.2313	0.9677	0.4839	4,7,10,16,18,19,20,21,23,24,25,26,27,29,30,31,32,33,38	ء م ر ب ص ر ب ع د ث ب ت ح س ب ح ك م د ب ر ر ء ي ر س ل ع ز م ع ل م ق ل ب ق و م ن ظ ر و ج ه	kw:deliberation(102.0027); theme:cognition_perception/reasoning_decision(62.6508); kw:commitment(56.2768); kw:knowledge(44.8244); kw:wisdom(43.7155); kw:judgment(42.2961); kw:epistemology(41.5754); kw:resolve(40.8244)	ن ظ ر:B001:توجيه البصر أو البصيرة لإدراك الشيء → ب ص ر:B002:بصيرة القلب
C414	0.7096	reputation / language / speech / parable	18	10	15	16	0.06168684	0.1633	0.9375	0.875	3,4,10,12,14,15,16,18,19,20,21,25,26,27,30,31,32,38	ب ي ن ج ر ي ذ ك ر س م ع ص د ق ض ر ب ع س ل ع ل م ق و ل م ث ل	kw:reputation(60.2637); kw:language(50.5743); kw:speech(46.9208); kw:parable(36.9273); kw:teaching(35.7766); kw:statement(35.7766); kw:communication(34.4753); kw:example(33.5381)	ض ر ب:B003:تصوير المثل وإظهاره → م ث ل:B003:المثل المضروب
C415	0.7096	reputation / honor / inheritance / nobility	12	9	9	7	0.05972603	0.1944	1.0	0.8571	4,7,13,15,16,18,20,27,29,35,37,38	ء س ن ح س ب خ ر ج ذ ك ر ر ق ب ع ل و ق د م ن ف س و ف ي	kw:reputation(48.2109); kw:honor(45.8825); kw:inheritance(39.5566); kw:nobility(38.5105); kw:dignity(29.7602); kw:merit(29.7602); kw:resemblance(29.544); kw:ancestry(28.9576)	ذ ك ر:B007:ذكر المرء شرف وصيت → ع ل و:B002:الرفعة والشرف
C416	0.7094	body_health_life/reproduction_birth / birth / womb / reproduction	14	13	17	25	0.06408752	0.1938	1.0	0.8	4,6,10,12,13,15,20,22,24,27,30,35,36,38	ج ر ي ج ن ن ح ي ي ر ء ي ر ح م ع ل و ق ب ل ق ر ء ق ر ي ق و م ن ف س و ج ه و ض ع	theme:body_health_life/reproduction_birth(96.3184); kw:birth(74.2476); kw:womb(66.6687); kw:reproduction(61.1919); kw:pregnancy(51.8423); kw:gestation(42.434); kw:delivery(41.1882); kw:purity(35.6904)	ق ر ي:B001:اجتماع ناس في قرية → ق ر ء:B001:جمع واجتماع
C417	0.7093	poverty / people / rabble / hierarchy	12	13	13	14	0.06308629	0.1795	1.0	0.8571	4,6,12,13,15,18,19,20,30,34,36,38	ت ح ت ج ن ن د ن و ذ ن ب ر ء ي ش ر ط غ ف ر ف ق ر ق ر ي ق و م م و ت ه ل ك و ض ع	kw:poverty(47.5872); kw:people(41.3787); kw:rabble(36.9273); kw:hierarchy(32.5956); kw:dependent(31.3821); kw:inclusion(30.4895); kw:economy(29.9286); kw:livestock(28.5955)	و ض ع:B005:انخفاض المنزلة والتذلل → د ن و:B003:الدناءة والضعة
C418	0.7093	motion / travel / course / movement	16	12	13	14	0.05538385	0.1818	1.0	0.8571	4,10,12,14,16,17,18,20,21,23,24,30,32,33,34,36	ء ت ي ج ر ي ر س ل س و ع س و م س ي ر ص م م ع ز م ق ر ء م و ت ه و ي و ض ع	kw:motion(62.4955); kw:travel(52.9385); kw:course(43.4363); kw:movement(39.8286); kw:speed(34.1162); kw:weather(28.4591); kw:decision(26.8781); kw:advance(26.4674)	س و ع:B002:الإهمال والذهاب على الوجه → س و م:B003:رعي وتخلية في المرعى
C419	0.7092	death / mortality / soul / sacrifice	15	10	15	21	0.05516006	0.2234	1.0	0.8095	3,4,15,20,21,24,25,26,27,30,32,33,34,36,38	ب ط ل ح م م ح ي ي د ب ر ش ي ء ط و ع ق ت ل م و ت ن ف س و ف ي	kw:death(111.8847); kw:mortality(64.7515); kw:soul(44.0082); kw:sacrifice(42.6693); kw:life(41.0035); kw:courage(39.2775); kw:warfare(31.7609); kw:killing(29.544)	ق ت ل:B001:إماتة وإزهاق روح → م و ت:B002:إذهاب القوة بالإماتة
C420	0.709	destruction / ruin / punishment / curse	10	8	16	24	0.06447341	0.2264	1.0	0.7917	4,8,10,13,15,23,24,25,27,32	ب ع د ت ع س د ب ر د م ر ش ط ن ل ع ن ه ل ك و ع د	kw:destruction(59.997); kw:ruin(48.8874); kw:punishment(46.3827); kw:curse(44.316); kw:exclusion(41.7788); kw:remoteness(41.7788); kw:separation(41.0998); kw:distance(36.3226)	د م ر:B002:الهلاك المستأصل → د ب ر:B004:قطع الدابر واستئصال الأثر
C421	0.709	face / disease / ailment / medicine	15	13	14	19	0.0555504	0.2111	1.0	0.7368	4,6,16,19,20,21,24,25,27,29,30,32,35,36,38	ح ي ي ر ء ي ر د د ش ق ق ش ي ء ع ر ف غ ش و غ ش ي ق ل ب ق و م ل ق ي و ج ه و ه ن	kw:face(83.9958); kw:disease(69.0687); kw:ailment(58.6776); kw:medicine(37.3676); kw:countenance(34.884); kw:visage(34.884); kw:appearance(32.3327); kw:anatomy(31.3884)	غ ش و:B002:غاشية تعم وتجلل → غ ش ي:B003:الداء الآخذ في الجوف
C422	0.709	opposition / encounter / visibility / facing	12	11	13	12	0.06403228	0.1579	1.0	1.0	2,4,9,10,15,18,20,24,26,27,30,38	ح ر ب ر ء ي ق ب ل ق ت ل ق ف ل ق و م ل ق ي ن ز ل ن ظ ر و ع د و ف ي	kw:opposition(67.7508); kw:encounter(66.1686); kw:visibility(50.5848); kw:facing(48.1671); kw:coordination(45.3471); kw:confrontation(44.6404); theme:kinship_society/social_relations(44.5454); kw:combat(38.0487)	ن ز ل:B007:النزول للمبارزة → ق و م:B014:مقاومة ومنازلة
C423	0.7089	prevention / blow / strike / impact	16	12	13	14	0.05512725	0.1818	1.0	0.8571	3,4,11,15,16,17,18,20,22,23,25,27,35,36,37,38	ء ت ي ء ل ي ب د ل ح ف و ح ك م ر د د ص م م ض ر ب ط ب ع ع س ل و ج ه و ل ي	kw:prevention(64.8028); kw:blow(63.7919); kw:strike(53.5428); kw:impact(51.3473); kw:force(44.5461); kw:combat(38.0487); kw:contact(36.6655); kw:reform(33.004)	ض ر ب:B001:إيقاع شيء على شيء → ص م م:B012:إيقاع الضرب الشديد
C424	0.7085	height / elevation / ridge / topography	18	13	17	24	0.05749392	0.1832	1.0	0.75	1,4,6,10,15,16,18,19,20,21,26,27,30,31,32,34,35,38	ء ن ف ر ق ب س ب ل ش ر ب ش ق ق ص ب ر ص د د ع ر ف ع ل م ع ل و ف ق ر ن ظ ر و ف ي	kw:height(49.3724); kw:elevation(47.1969); kw:ridge(41.9894); kw:topography(39.2775); kw:surveillance(31.3821); kw:position(30.7655); kw:summit(30.2314); kw:top(29.7602)	ر ق ب:B003:موضع الرصد المرتفع → ن ظ ر:B009:حارس ينظر ويحفظ
C425	0.7085	combat / repair / violence / conflict_security/violence_warfare	11	10	14	18	0.06211221	0.2118	1.0	0.8333	2,4,5,9,12,15,20,22,26,35,38	ح ر ب س ل م ص ل ح غ ي ر ف س د ق ت ل ق و م ن ز ل ن و ر و ز ر	kw:combat(38.0487); kw:repair(37.6199); kw:violence(37.5938); theme:conflict_security/violence_warfare(36.3959); kw:conflict(34.5926); kw:settlement(30.9257); kw:reconciliation(29.9889); kw:enmity(29.544)	ص ل ح:B001:الصلاح ضد الفساد والطلاح → ف س د:B001:خروج الشيء عن الصلاح والاعتدال
C426	0.7084	barrenness / land / sign / landmark	18	17	17	26	0.05597197	0.1912	0.9615	0.6923	9,12,13,14,15,16,19,20,21,23,26,28,30,31,34,35,36,38	ء م ر ج ه د ح ي ي خ ب ر د ع و ر ء ي س م ع ص م م ع ل م ع م ي ق و ي ك ر ه م ع ي م و ت ن و ر ه ل ك ه و ي	kw:barrenness(65.2377); kw:land(56.957); kw:sign(41.5754); kw:landmark(41.3787); kw:emptiness(39.4154); kw:hardness(37.1238); kw:geography(35.4006); kw:earth(34.1742)	ك ر ه:B007:أرض صلبة غليظة → ص م م:B004:غلظ الأرض الصلبة
C427	0.7083	motion / ascent / height / descent	15	10	11	12	0.052273	0.2222	1.0	0.75	2,4,6,9,10,12,14,16,20,21,22,26,30,35,38	ء ر ض ت ح ت س ل م ع ر ف ع ل و ق و م ن ز ل ن ف س ه و ي و ض ع	kw:motion(26.7838); kw:ascent(26.2769); kw:height(24.6862); kw:descent(24.271); kw:ground(23.7936); kw:elevation(23.5985); kw:space(21.021); kw:upper(19.2746)	ت ح ت:B001:تحت الشيء → ع ل و:B005:الجهة العليا ومن فوق
C428	0.7081	collection / community / society / tribe	16	12	17	24	0.063706	0.1875	1.0	0.75	2,3,6,10,12,13,14,15,16,18,20,24,25,35,36,38	ء ل ي ج ن ن ج ي ء ح ي ي ر ب ب ر د د ق ب ل ق ر ء ق ر ي ق و م ك ل ل م ع ي	kw:collection(67.7508); kw:community(56.209); kw:society(51.9463); kw:tribe(47.5872); kw:association(46.5929); kw:joining(42.2076); kw:clan(39.4154); kw:basin(38.0487)	ق ر ي:B002:جمع ماء أو شيء في مستقر → ق ر ء:B001:جمع واجتماع
C429	0.7079	kinship_society/social_relations / conflict / combat / authority	16	14	16	19	0.06011223	0.1624	1.0	0.8947	2,4,5,9,12,14,15,16,20,21,25,26,30,32,35,38	ء ك ل ب ي ن ح ر ب ح ك م ر ء ي س ل م ص ل ح غ ي ر ق ت ل ق و ل ق و م ل ق ي ن ز ل ن و ر	theme:kinship_society/social_relations(59.3938); kw:conflict(43.2408); kw:combat(38.0487); kw:authority(31.457); kw:settlement(30.9257); kw:reconciliation(29.9889); kw:enmity(29.544); kw:peace(29.544)	ص ل ح:B002:الصلح إزالة النفار بين الناس → س ل م:B004:الصلح والمسالمة ضد الحرب
